shipment_id,dispatch_date,warehouse_id,destination_city,courier_partner,distance_km,weight_kg,items_count,order_value_inr,promised_days,dispatch_hour,is_weekend_dispatch,is_festival_week,rainfall_mm,customer_prior_late_deliveries,customer_segment,payment_method,actual_delivery_days,delivery_note,is_late
SHP000563,2024-06-01,WH-PUN,Patna,BlueDart Lite,2192.3,1.73,4,2884.6,3,9,1,0,0.0,0,Wholesale,COD,4,Reattempt scheduled,1
SHP005918,2024-07-21,WH-CHD,Mohali,IndiaPost Express,852.3,2.23,2,908.03,2,9,1,0,,1,Business,UPI,1,Delivered on time,0
SHP004723,2024-11-13,WH-BLR,Guwahati,BlueDart Lite,1939.5,1.28,3,1440.4,3,13,0,0,4.8,0,Business,COD,3,,0
SHP002542,2024-10-27,WH-DEL,Jaipur,SwiftEx,783.3,1.21,4,2318.43,5,8,1,1,4.0,0,Retail,Netbanking,5,,0
SHP007928,2024-03-17,WH-DEL,Jaipur,ValueShip,916.5,2.97,3,4062.62,3,14,1,0,0.0,1,Wholesale,UPI,7,Customer unavailable,1
SHP002993,2024-05-23,WH-BLR,LUCKNOW,CityRunner,671.9,1.19,5,4126.18,3,18,0,1,11.4,0,Wholesale,UPI,2,Left with guard,0
SHP004962,2024-07-29,WH-DEL, Jaipur,BlueDart Lite,781.5,4.05,3,3926.58,2,14,0,0,12.0,1,Retail,Netbanking,6,Address updated,1
SHP007807,2024-06-25,WH-CHD,Ludhiana,SwiftEx,1172.6,1.93,3,3223.65,2,10,0,0,0.0,,Business,COD,1,,0
SHP006871,2024-05-28,WH-DEL,Delhi,CityRunner,66.5,5.41,2,1590.81,2,9,0,0,1.7,0,Business,COD,1,,0
SHP006107,2024-03-20,WH-DEL,Jaipur,SwiftEx,2107.3,3.12,4,1328.17,4,16,0,0,7.5,2,Business,COD,2,,0
SHP002769,2024-05-25,WH-BLR,Chandigarh,ValueShip,663.7,2.91,3,962.76,3,20,1,0,0.0,0,Retail,Card,3,,0
SHP002768,2024-10-04,WH-BLR,Mohali,CityRunner,2065.2,2.81,1,1050.55,5,17,0,1,0.0,1,Business,COD,8,Reattempt scheduled,1
SHP001784,2024-02-14,WH-CHD,Guwahati,BlueDart Lite,1773.2,0.76,4,3339.59,2,16,0,0,0.0,0,Retail,Wallet,2,,0
SHP000029,2024-01-24,WH-BLR,Delhi,ValueShip,1897.5,5.44,2,1528.78,3,18,0,0,0.8,1,Business,COD,1,Delivered on time,0
SHP004142,2024-09-30,WH-CHD,Bengaluru,CityRunner,2451.7,0.85,3,962.54,3,14,0,0,5.4,1,Retail,Card,2,Delivered on time,0
SHP005742,2024-07-23,WH-PUN,Ludhiana,IndiaPost Express,246.5,1.97,4,3560.79,3,10,0,0,9.1,0,Business,UPI,2,,0
SHP005166,2024-06-22,WH-CHD,Delhi,SwiftEx,2094.4,4.19,4,2325.53,2,20,1,0,,1,Wholesale,Wallet,2,Left with guard,0
SHP008310,2024-05-23,WH-CHD,GURUGRAM,ValueShip,937.9,1.51,1,520.24,3,14,0,0,0.0,1,Wholesale,UPI,4,,1
SHP007868,2024-09-15,WH-CHD,Guwahati,CityRunner,938.5,5.09,2,2091.73,2,15,1,0,0.0,1,Business,Wallet,5,,1
SHP007986,2024-07-10,WH-CHD,patna,SwiftEx,2056.0,1.12,5,1580.79,4,12,0,0,0.0,0,Business,Wallet,4,Delivered on time,0
SHP006803,2024-09-13,WH-PUN,Chandigarh,BlueDart Lite,1280.2,0.31,2,2144.92,4,8,0,0,4.6,0,Business,UPI,3,Left with guard,0
SHP005039,2024-05-06,WH-PUN,CHANDIGARH,ValueShip,477.7,3.06,4,2428.53,2,20,0,0,0.0,0,Wholesale,COD,1,Delivered on time,0
SHP008902,2024-10-26,WH-DEL,Ludhiana,SwiftEx,1390.2,3.5,2,1695.31,3,18,1,1,,0,Wholesale,COD,4,,1
SHP004915,2024-06-26,WH-BLR,pune,SwiftEx,1333.8,2.74,4,5238.26,3,10,0,0,0.0,0,Wholesale,Card,2,Left with guard,0
SHP002508,2024-09-23,WH-PUN,Lucknow,ValueShip,1931.4,2.52,4,3288.58,3,9,0,0,0.0,1,Wholesale,COD,1,,0
SHP003547,2024-12-04,WH-BLR,Pune,SwiftEx,1743.2,0.56,4,4409.28,4,15,0,0,,0,Business,UPI,2,,0
SHP000639,2024-06-02,WH-DEL,Ludhiana,CityRunner,1042.6,1.79,4,3193.79,3,16,1,0,2.0,1,Wholesale,Wallet,2,Delivered on time,0
SHP002990,2024-12-10,WH-DEL,Gurugram,ValueShip,1316.7,,4,,5,16,0,0,4.5,0,Business,Wallet,5,,0
SHP000802,2024-10-25,WH-PUN,Mohali,BlueDart Lite,629.2,3.12,6,3887.1,3,16,0,0,4.1,1,Retail,UPI,3,Left with guard,0
SHP002654,2024-09-24,WH-DEL,Guwahati,CityRunner,1949.1,2.7,4,3082.64,2,12,0,0,0.7,0,Business,Wallet,3,,1
SHP006271,2024-11-11,WH-PUN,Chandigarh,CityRunner,1718.5,5.85,3,3817.14,3,14,0,1,5.2,0,Retail,Wallet,4,Reattempt scheduled,1
SHP001434,2024-04-12,WH-CHD,mohali,ValueShip,2782.1,0.39,1,861.83,5,18,0,0,6.1,2,Business,Card,4,Left with guard,0
SHP004929,2024-06-10,WH-CHD,Indore,IndiaPost Express,887.2,3.97,2,686.23,2,18,0,0,0.0,1,Retail,Wallet,4,Customer unavailable,1
SHP008082,2024-05-12,WH-CHD,Pune,IndiaPost Express,683.5,3.66,3,2664.91,3,14,1,0,0.0,0,Business,Wallet,3,,0
SHP007947,2024-11-17,WH-PUN,Pune,BlueDart Lite,57.5,3.55,2,2676.28,4,8,1,0,2.7,1,Business,UPI,2,Delivered on time,0
SHP004659,2024-08-06,WH-DEL,Chandigarh,BlueDart Lite,1185.5,0.22,2,1020.66,4,9,0,0,11.5,1,Business,Wallet,2,,0
SHP001134,2024-12-23,WH-CHD,Ludhiana,BlueDart Lite,633.7,1.35,2,1368.0,2,9,0,0,0.0,2,Business,UPI,2,,0
SHP000530,2024-07-22,WH-CHD,Guwahati,SwiftEx,1045.8,3.63,2,788.21,2,16,0,0,6.8,0,Business,Netbanking,1,,0
SHP002795,2024-07-25,WH-BLR,Indore,CityRunner,1217.2,2.17,4,2547.82,3,15,0,0,0.0,1,Retail,Netbanking,2,,0
SHP008762,2024-09-21,WH-DEL,Chandigarh,ValueShip,527.2,0.47,2,1694.39,4,10,1,0,14.2,0,Business,COD,7,Address updated,1
SHP002545,2024-06-14,WH-DEL,Gurugram,ValueShip,1771.2,1.47,4,5097.68,2,8,0,0,8.1,1,Business,Wallet,2,Delivered on time,0
SHP001200,2024-12-30,WH-BLR, Ludhiana,ValueShip,2601.6,2.82,2,1177.49,2,8,0,0,6.9,1,Wholesale,Netbanking,1,,0
SHP001708,2024-04-24,WH-CHD,Delhi,ValueShip,2653.2,2.74,1,725.43,3,20,0,0,0.0,0,Wholesale,Wallet,4,Reattempt scheduled,1
SHP007143,2024-02-28,WH-PUN,Mohali,SwiftEx,1269.9,4.6,2,1709.13,3,20,0,0,0.0,2,Retail,Netbanking,3,,0
SHP005029,2024-01-30,WH-CHD,delhi,SwiftEx,1135.6,,3,1954.16,5,15,0,0,7.5,0,Business,COD,5,,0
SHP001223,2024-09-12,WH-DEL,Guwahati,SwiftEx,1838.4,2.28,3,Rs. 4169.11,2,17,0,0,0.0,0,Retail,COD,4,,1
SHP006043,2024-08-17,WH-PUN,Lucknow,BlueDart Lite,617.5,1.62,4,4080.57,3,9,1,0,0.0,0,Wholesale,UPI,3,,0
SHP002974,2024-08-12,WH-DEL,Mohali,CityRunner,182.4,3.92,2,762.71,3,8,0,0,0.0,0,Wholesale,Wallet,3,,0
SHP006927,2024-04-14,WH-BLR,Gurugram,IndiaPost Express,1844.6,4.94,6,7846.22,2,11,1,0,0.0,1,Business,Netbanking,3,,1
SHP007092,2024-01-14,WH-PUN,Jaipur,BlueDart Lite,328.9,,5,3872.1,3,11,1,0,8.4,0,Wholesale,Card,3,,0
SHP001109,2024-09-30,WH-PUN,Gurugram,BlueDart Lite,952.0,2.7,5,4339.38,4,11,0,0,6.2,0,Wholesale,Wallet,3,,0
SHP000627,2024-08-03,WH-PUN,Lucknow,SwiftEx,207.9,3.48,5,5352.27,3,20,1,1,0.0,2,Wholesale,Card,2,,0
SHP006320,2024-03-08,WH-DEL,Lucknow,CityRunner,2403.1,3.09,3,591.44,4,20,0,0,13.8,0,Business,Wallet,7,Address updated,1
SHP005884,2024-07-12,WH-CHD,Ludhiana,BlueDart Lite,1934.8,4.0,5,5325.44,2,20,0,0,0.0,2,Business,Wallet,3,Address updated,1
SHP000474,2024-10-26,WH-CHD,Pune,SwiftEx,276.1,3.84,4,1337.69,2,18,1,1,3.3,1,Business,Netbanking,1,Left with guard,0
SHP004847,2024-03-10,WH-BLR,Chandigarh,SwiftEx,664.1,6.49,1,1353.13,2,11,1,0,0.3,1,Retail,Netbanking,2,,0
SHP008801,2024-05-21,WH-DEL,Ludhiana,ValueShip,652.5,3.62,2,1814.16,4,17,0,0,0.0,,Business,UPI,3,,0
SHP004820,2024-08-16,WH-BLR,Ludhiana,SwiftEx,1869.6,4.43,5,2155.67,3,16,0,0,7.4,2,Retail,Card,3,,0
SHP005894,2024-04-05,WH-DEL,Lucknow,IndiaPost Express,1751.0,1.4,1,627.32,3,11,0,0,0.0,1,Business,Card,7,,1
SHP000513,2024-09-22,WH-CHD,Guwahati,CityRunner,2313.3,0.86,5,4380.29,3,20,1,0,0.0,2,Wholesale,Netbanking,7,Address updated,1
SHP006995,2024-11-05,WH-BLR,Gurugram,SwiftEx,344.3,0.65,6,3478.65,3,16,0,1,1.7,0,Wholesale,COD,2,,0
SHP004207,2024-10-25,WH-DEL,Bengaluru,BlueDart Lite,998.9,4.0,2,1030.77,4,16,0,1,,1,Retail,UPI,4,,0
SHP003370,2024-11-28,WH-PUN,Mohali,BlueDart Lite,770.8,6.21,1,1250.42,3,9,0,0,15.4,0,Business,UPI,4,Address updated,1
SHP004255,2024-02-28,WH-BLR,Delhi,IndiaPost Express,1332.8,3.95,4,1961.16,4,17,0,1,0.0,0,Business,UPI,4,,0
SHP004197,2024-12-24,WH-CHD,Patna,CityRunner,451.3,3.56,1,1174.36,3,21,0,0,14.1,0,Wholesale,COD,5,Reattempt scheduled,1
SHP001660,2024-03-09,WH-DEL,Lucknow,CityRunner,985.6,0.92,2,2749.1,3,14,1,0,0.8,1,Wholesale,Card,3,,0
SHP005238,2024-05-08,WH-CHD,Patna,CityRunner,2566.5,3.72,1,632.39,2,20,0,0,1.3,1,Wholesale,Wallet,4,,1
SHP007819,2024-02-03,WH-BLR,Patna,SwiftEx,1502.9,2.75,4,1069.06,3,9,1,0,0.0,2,Wholesale,Netbanking,3,Left with guard,0
SHP008246,2024-09-22,WH-BLR,Pune,SwiftEx,1040.0,4.0,1,351.32,2,17,1,0,12.1,2,Retail,Card,1,,0
SHP006459,2024-06-10,WH-BLR,Bengaluru,CityRunner,62.2,4.24,5,4915.85,4,21,0,0,0.0,0,Business,Netbanking,4,Left with guard,0
SHP006509,2024-02-03,WH-BLR,Indore,BlueDart Lite,629.6,1.56,3,3168.82,3,11,1,0,2.3,1,Wholesale,Netbanking,3,,0
SHP004387,2024-04-29,WH-DEL,Patna,IndiaPost Express,1445.7,1.02,3,3637.51,3,9,0,0,0.0,0,Retail,COD,2,Delivered on time,0
SHP003898,2024-11-18,WH-PUN,Gurugram,CityRunner,1242.9,1.0,2,2444.0,3,16,0,1,4.6,0,Business,COD,2,,0
SHP004361,2024-05-13,WH-CHD,Gurugram,IndiaPost Express,2034.3,5.99,2,572.03,5,12,0,0,0.0,1,Retail,UPI,5,,0
SHP003921,2024-04-13,WH-CHD,Bengaluru,ValueShip,1831.5,,4,1891.32,4,17,1,0,0.0,0,Retail,Netbanking,8,,1
SHP005179,2024-10-28,WH-CHD,Patna,CityRunner,1802.8,2.49,1,826.51,3,18,0,0,0.0,0,Wholesale,COD,4,,1
SHP007333,2024-01-04,WH-BLR,Pune,IndiaPost Express,2262.0,0.98,5,Rs. 4441.33,4,17,0,0,0.0,0,Wholesale,Wallet,4,Delivered on time,0
SHP002821,2024-02-07,WH-PUN,Patna,SwiftEx,496.9,3.03,6,6373.89,4,19,0,0,0.8,1,Wholesale,COD,4,,0
SHP003577,2024-08-19,WH-DEL,Mohali,ValueShip,840.3,2.62,6,2269.07,3,9,0,1,5.5,0,Wholesale,COD,2,,0
SHP003249,2024-12-10,WH-CHD,chandigarh,BlueDart Lite,64.3,3.41,3,938.74,3,12,0,0,2.5,0,Wholesale,Netbanking,3,,0
SHP001246,2024-12-10,WH-BLR,Ludhiana,SwiftEx,1198.4,0.87,5,3634.17,2,17,0,0,0.0,0,Wholesale,UPI,1,Left with guard,0
SHP004662,2024-07-02,WH-CHD,Pune,SwiftEx,702.8,1.49,2,1355.14,3,18,0,0,15.0,1,Business,UPI,1,Left with guard,0
SHP000884,2024-03-29,WH-CHD,Chandigarh,ValueShip,55.5,1.47,5,6069.1,2,18,0,1,0.0,0,Wholesale,Netbanking,3,Customer unavailable,1
SHP003295,2024-01-21,WH-DEL,Jaipur,SwiftEx,812.5,3.98,3,2676.27,2,16,1,0,0.0,0,Wholesale,Card,1,Left with guard,0
SHP002113,2024-12-18,WH-CHD,Mohali,SwiftEx,2164.2,4.39,1,1010.55,4,14,0,0,5.6,0,Wholesale,UPI,2,,0
SHP005766,2024-04-02,WH-DEL,Bengaluru,SwiftEx,210.5,2.16,3,2047.98,4,21,0,0,0.0,0,Wholesale,Wallet,4,Delivered on time,0
SHP005622,2024-07-09,WH-DEL,Indore,SwiftEx,446.9,4.83,3,671.33,2,11,0,0,0.0,2,Business,Wallet,1,,0
SHP000239,2024-11-06,WH-DEL,Jaipur,BlueDart Lite,1053.4,0.34,3,1106.61,3,16,0,1,12.0,0,Business,Card,3,,0
SHP003368,2024-09-09,WH-DEL,Lucknow,SwiftEx,2431.3,2.58,1,270.07,4,17,0,0,6.7,0,Wholesale,Netbanking,4,,0
SHP000257,2024-05-16,WH-DEL,LUCKNOW,SwiftEx,963.5,1.26,6,3474.09,4,12,0,0,,0,Business,COD,4,Left with guard,0
SHP000209,2024-03-18,WH-CHD,Lucknow,IndiaPost Express,1483.5,1.74,3,3027.12,3,21,0,0,0.0,0,Business,UPI,1,,0
SHP005120,2024-05-19,WH-BLR,Pune,CityRunner,1272.4,4.53,3,1515.25,3,19,1,0,0.0,0,Business,UPI,2,,0
SHP003143,2024-10-24,WH-BLR,Chandigarh,IndiaPost Express,2264.1,1.92,1,324.51,5,17,0,1,,1,Wholesale,COD,5,,0
SHP001687,2024-01-17,WH-PUN, Lucknow,IndiaPost Express,870.6,6.51,6,3437.17,5,8,0,0,3.8,0,Retail,Wallet,5,,0
SHP008656,2024-01-30,WH-BLR,Ludhiana,BlueDart Lite,1666.1,3.85,4,5043.99,2,14,0,0,0.3,0,Wholesale,COD,2,Delivered on time,0
SHP001215,2024-02-23,WH-BLR,Indore,BlueDart Lite,1676.8,3.44,2,2514.21,5,16,0,0,6.2,1,Wholesale,Wallet,4,,0
SHP004382,2024-01-22,WH-BLR,Indore,ValueShip,690.4,4.36,3,1152.27,2,14,0,0,0.0,2,Business,Wallet,3,Reattempt scheduled,1
SHP006885,2024-08-16,WH-DEL,Guwahati,ValueShip,274.8,0.87,1,1150.08,2,9,0,0,0.0,1,Wholesale,Netbanking,1,Delivered on time,0
SHP004317,2024-05-20,WH-BLR,Jaipur,IndiaPost Express,985.4,3.38,3,1095.07,2,17,0,0,1.7,0,Retail,COD,3,Reattempt scheduled,1
SHP004809,2024-05-14,WH-CHD,LUCKNOW,BlueDart Lite,1594.3,1.39,3,952.44,4,13,0,0,0.3,1,Wholesale,UPI,4,,0
SHP003518,2024-06-08,WH-PUN,Guwahati,SwiftEx,568.7,,3,3414.23,3,12,1,0,7.4,2,Retail,Wallet,3,,0
SHP006235,2024-05-24,WH-PUN,Mohali,SwiftEx,618.6,2.72,3,1515.55,3,13,0,0,3.5,0,Retail,UPI,1,,0
SHP006832,2024-07-21,WH-BLR,Gurugram,BlueDart Lite,477.4,3.17,1,963.78,3,13,1,0,5.1,1,Retail,Wallet,3,Left with guard,0
SHP002649,2024-08-26,WH-CHD,Mohali,ValueShip,1279.0,1.11,5,2410.31,3,16,0,0,7.3,0,Retail,Wallet,3,Delivered on time,0
SHP000783,2024-09-07,WH-CHD, Lucknow,ValueShip,2106.8,3.27,4,5255.09,3,12,1,1,12.0,0,Business,COD,4,,1
SHP003019,2024-12-23,WH-PUN,Chandigarh,BlueDart Lite,966.9,1.92,2,1178.03,3,12,0,0,5.1,0,Business,Netbanking,5,Address updated,1
SHP005354,2024-06-25,WH-BLR,Jaipur,ValueShip,729.1,,1,483.37,4,18,0,0,4.2,1,Retail,Netbanking,3,Left with guard,0
SHP005230,2024-07-22,WH-BLR,Gurugram,SwiftEx,1845.0,1.59,4,2887.16,3,20,0,0,5.5,0,Wholesale,Wallet,2,Delivered on time,0
SHP005856,2024-05-30,WH-BLR,Lucknow,ValueShip,1820.3,0.76,1,1254.08,2,13,0,0,0.0,1,Retail,Wallet,3,Customer unavailable,1
SHP005082,2024-02-14,WH-DEL,CHANDIGARH,SwiftEx,1601.1,2.11,5,1931.25,3,19,0,0,0.0,0,Business,Wallet,2,,0
SHP002749,2024-11-07,WH-PUN,Ludhiana,IndiaPost Express,1379.9,3.71,3,4092.66,3,14,0,0,6.0,0,Retail,Wallet,3,Left with guard,0
SHP005293,2024-03-17,WH-PUN,Gurugram,ValueShip,542.5,0.62,3,1604.12,3,19,1,1,0.0,1,Retail,UPI,4,Customer unavailable,1
SHP000099,2024-04-14,WH-BLR,Patna,SwiftEx,1318.9,3.37,2,410.19,2,21,1,0,,0,Retail,COD,2,Left with guard,0
SHP006342,2024-07-27,WH-PUN,Jaipur,ValueShip,2025.8,3.58,1,609.7,5,21,1,0,18.7,1,Business,COD,4,,0
SHP004713,2024-12-14,WH-PUN,Jaipur,CityRunner,522.7,0.4,2,2561.51,3,17,1,1,0.0,0,Retail,Netbanking,3,Delivered on time,0
SHP003856,2024-10-19,WH-PUN,Ludhiana,CityRunner,2633.3,4.14,2,779.51,2,19,1,1,,0,Retail,Wallet,6,,1
SHP000133,2024-05-21,WH-CHD,Delhi,CityRunner,861.1,0.94,1,1125.5,3,13,0,0,8.1,0,Business,Netbanking,6,,1
SHP002127,2024-01-14,WH-BLR,Chandigarh,SwiftEx,641.1,,1,666.09,5,15,1,0,,0,Wholesale,Netbanking,4,Delivered on time,0
SHP006685,2024-07-24,WH-BLR,Bengaluru,SwiftEx,56.9,3.38,4,3984.16,4,13,0,0,10.1,0,Wholesale,Wallet,2,,0
SHP007532,2024-11-14,WH-CHD,MOHALI,CityRunner,314.9,5.47,4,1689.15,3,13,0,1,0.0,1,Business,COD,7,Reattempt scheduled,1
SHP008777,2024-12-07,WH-PUN,Indore,BlueDart Lite,312.7,3.75,2,757.84,4,10,1,0,9.2,0,Business,UPI,2,,0
SHP000984,2024-02-06,WH-PUN,Pune,BlueDart Lite,67.7,4.68,2,1430.36,5,8,0,0,0.0,0,Retail,Wallet,4,,0
SHP002222,2024-11-09,WH-CHD,Delhi,CityRunner,2308.9,,1,398.05,4,21,1,1,0.0,1,Retail,Card,4,,0
SHP006486,2024-10-11,WH-DEL,Ludhiana,SwiftEx,1398.9,2.98,4,4393.9,3,20,0,1,2.9,0,Retail,Card,2,Delivered on time,0
SHP000135,2024-02-27,WH-DEL,Lucknow,CityRunner,1691.4,1.38,5,4409.18,2,20,0,0,0.0,0,Wholesale,Wallet,2,,0
SHP003937,2024-05-11,WH-CHD,Mohali,IndiaPost Express,1359.5,2.46,2,2120.41,3,19,1,0,0.0,0,Wholesale,COD,3,,0
SHP004354,2024-08-26,WH-BLR,Jaipur,IndiaPost Express,1566.2,1.71,1,337.88,3,17,0,0,15.1,2,Retail,Card,1,Left with guard,0
SHP001883,2024-08-16,WH-PUN,PATNA,IndiaPost Express,419.7,0.44,2,442.62,3,13,0,0,6.6,0,Business,Card,4,,1
SHP007062,2024-09-03,WH-CHD,Chandigarh,IndiaPost Express,65.5,0.31,3,,2,10,0,0,9.4,0,Business,Card,2,Left with guard,0
SHP000572,2024-06-26,WH-PUN,Ludhiana,ValueShip,471.7,1.65,3,3736.07,3,10,0,0,4.4,0,Retail,UPI,1,Left with guard,0
SHP002375,2024-12-22,WH-PUN,Indore,CityRunner,550.6,3.64,6,4850.68,3,14,1,0,0.5,0,Retail,Wallet,5,Reattempt scheduled,1
SHP000814,2024-08-13,WH-BLR,Lucknow,IndiaPost Express,632.3,4.97,1,402.23,3,13,0,0,0.1,1,Business,Wallet,2,Delivered on time,0
SHP000165,2024-06-01,WH-DEL,Chandigarh,BlueDart Lite,732.0,4.51,2,1398.49,3,15,1,0,4.8,0,Retail,Netbanking,3,,0
SHP005588,2024-12-24,WH-PUN,Chandigarh,IndiaPost Express,1624.4,5.63,3,1111.57,2,15,0,1,0.0,0,Retail,COD,3,Customer unavailable,1
SHP002007,2024-11-29,WH-PUN,Gurugram,IndiaPost Express,1219.8,4.43,3,2152.75,5,18,0,0,0.0,0,Retail,Wallet,3,,0
SHP003344,2024-02-26,WH-CHD,Mohali,SwiftEx,1017.7,3.45,2,1033.31,5,12,0,0,0.0,0,Business,UPI,3,Left with guard,0
SHP006770,2024-08-14,WH-BLR,Guwahati,CityRunner,1051.9,4.96,5,2863.54,5,11,0,0,3.0,0,Retail,Wallet,5,,0
SHP007134,2024-06-08,WH-BLR,Indore,ValueShip,401.5,1.54,1,950.77,3,8,1,0,1.6,0,Business,COD,7,,1
SHP002195,2024-08-27,WH-CHD,Chandigarh,CityRunner,66.0,3.35,2,1156.48,5,12,0,0,0.0,1,Retail,UPI,4,,0
SHP007014,2024-08-05,WH-DEL, Jaipur,CityRunner,860.1,3.45,4,796.34,3,15,0,0,0.0,,Business,UPI,1,,0
SHP008015,2024-12-08,WH-DEL,GUWAHATI,BlueDart Lite,1900.0,3.15,3,3137.08,5,11,1,0,4.0,1,Business,Card,5,Delivered on time,0
SHP002426,2024-10-13,WH-CHD,Chandigarh,BlueDart Lite,63.3,1.58,2,2710.73,5,8,1,1,0.6,1,Wholesale,Wallet,3,Left with guard,0
SHP003524,2024-12-06,WH-BLR,INDORE,SwiftEx,1053.6,1.16,4,4489.5,4,18,0,0,0.0,0,Wholesale,COD,3,Delivered on time,0
SHP006352,2024-10-01,WH-CHD,Delhi,CityRunner,2341.0,0.61,1,184.38,3,8,0,1,1.3,0,Wholesale,Card,3,,0
SHP004805,2024-06-23,WH-BLR,Chandigarh,SwiftEx,2237.2,2.93,3,1798.5,4,12,1,0,0.0,0,Business,UPI,3,,0
SHP002867,2024-03-23,WH-CHD,Mohali,IndiaPost Express,1687.5,6.16,4,1218.57,5,16,1,0,4.3,1,Wholesale,Wallet,5,Delivered on time,0
SHP008373,2024-02-12,WH-DEL,Mohali,ValueShip,279.5,2.1,1,706.49,5,9,0,0,0.7,1,Business,COD,4,,0
SHP004940,2024-10-09,WH-DEL,Ludhiana,BlueDart Lite,1389.5,2.4,2,2689.23,2,14,0,0,0.0,0,Business,Netbanking,1,Delivered on time,0
SHP008361,2024-02-06,WH-BLR,JAIPUR,ValueShip,1530.2,1.72,4,4480.52,3,8,0,0,0.0,0,Business,Card,3,,0
SHP006713,2024-09-21,WH-PUN,Delhi,SwiftEx,2010.0,4.98,5,3402.75,3,8,1,0,0.0,0,Business,Netbanking,2,,0
SHP008332,2024-07-16,WH-PUN,Delhi,BlueDart Lite,983.7,3.09,4,3236.43,5,19,0,0,11.6,,Business,COD,5,Delivered on time,0
SHP007725,2024-01-15,WH-PUN,Jaipur,SwiftEx,275.7,4.11,2,1568.2,5,9,0,0,0.8,0,Retail,Wallet,5,,0
SHP007803,2024-05-20,WH-PUN,Gurugram,CityRunner,1978.9,3.96,2,2071.3,2,14,0,0,0.0,0,Business,UPI,2,Left with guard,0
SHP000927,2024-07-30,WH-BLR,Chandigarh,SwiftEx,993.2,1.36,2,623.11,2,18,0,0,1.4,1,Wholesale,Netbanking,1,,0
SHP001222,2024-11-28,WH-PUN,Bengaluru,IndiaPost Express,664.4,2.12,2,1512.74,5,10,0,0,9.8,0,Wholesale,Netbanking,5,,0
SHP000010,2024-09-27,WH-PUN,Guwahati,SwiftEx,535.3,3.83,7,4349.37,2,18,0,0,,0,Business,Wallet,2,,0
SHP002111,2024-01-03,WH-BLR,Chandigarh,CityRunner,664.4,1.34,4,4704.49,2,15,0,0,2.2,1,Business,Card,1,,0
SHP000038,2024-08-17,WH-PUN,Lucknow,SwiftEx,1412.8,1.0,5,5936.09,5,9,1,0,4.6,1,Wholesale,UPI,3,Left with guard,0
SHP000930,2024-04-23,WH-DEL,Patna,BlueDart Lite,802.7,0.88,3,867.09,3,9,0,0,6.5,0,Wholesale,COD,3,,0
SHP004446,2024-12-11,WH-BLR,Ludhiana,BlueDart Lite,2239.4,1.97,5,,5,19,0,0,5.8,2,Retail,UPI,4,Left with guard,0
SHP004082,2024-07-16,WH-PUN,Bengaluru,SwiftEx,240.1,2.95,4,1739.05,4,19,0,0,6.2,0,Business,UPI,3,,0
SHP007951,2024-03-16,WH-DEL,Patna,SwiftEx,1027.0,3.39,4,4154.18,5,9,1,0,6.1,0,Wholesale,UPI,3,,0
SHP006929,2024-05-16,WH-DEL,Patna,ValueShip,2164.4,2.07,5,4510.57,4,18,0,0,0.0,0,Wholesale,Wallet,4,Left with guard,0
SHP004031,2024-01-03,WH-PUN,Jaipur,CityRunner,460.0,2.65,4,1382.08,5,13,0,0,1.0,0,Wholesale,Card,5,Delivered on time,0
SHP002562,2024-09-20,WH-DEL,Lucknow,ValueShip,1259.0,7.16,3,3036.42,3,12,0,0,3.4,0,Business,UPI,4,Address updated,1
SHP002137,2024-12-08,WH-PUN,Lucknow,ValueShip,1017.5,3.35,5,5269.87,5,16,1,0,0.0,1,Business,Card,5,,0
SHP007432,2024-09-29,WH-BLR,Pune,BlueDart Lite,1687.3,1.29,6,6622.92,4,15,1,0,6.6,0,Wholesale,Card,4,Left with guard,0
SHP008683,2024-01-11,WH-PUN,BENGALURU,SwiftEx,1385.2,4.43,4,1344.77,4,8,0,0,,1,Business,Netbanking,2,,0
SHP004349,2024-11-08,WH-CHD,Lucknow,CityRunner,1499.6,0.93,1,1110.7,3,13,0,1,4.8,0,Wholesale,Card,1,,0
SHP003230,2024-01-21,WH-BLR,Gurugram,SwiftEx,1315.0,2.96,5,6611.94,3,21,1,1,0.0,1,Wholesale,COD,3,,0
SHP002167,2024-01-20,WH-CHD,Ludhiana,IndiaPost Express,808.5,4.24,1,1352.13,5,19,1,1,,0,Business,UPI,4,,0
SHP000456,2024-11-01,WH-CHD,Chandigarh,IndiaPost Express,58.7,,4,4398.31,4,13,0,1,7.4,,Wholesale,Netbanking,3,,0
SHP003742,2024-08-24,WH-DEL,GUWAHATI,SwiftEx,915.9,1.68,1,1256.6,2,12,1,0,0.0,1,Retail,COD,3,Address updated,1
SHP003086,2024-08-13,WH-CHD,GURUGRAM,IndiaPost Express,670.1,0.38,2,954.97,4,11,0,0,0.0,0,Wholesale,UPI,4,Delivered on time,0
SHP008004,2024-12-24,WH-PUN,Ludhiana,CityRunner,924.3,0.82,3,3193.15,2,15,0,0,0.0,1,Retail,UPI,1,Left with guard,0
SHP001497,2024-11-04,WH-BLR,Lucknow,CityRunner,792.9,4.88,2,1867.87,2,8,0,1,,1,Retail,UPI,2,Left with guard,0
SHP004001,2024-11-16,WH-BLR,Delhi,BlueDart Lite,2191.1,3.14,7,1487.69,3,15,1,0,0.0,1,Business,UPI,1,,0
